Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI,MACD,MACD_Signal,MACD_Hist
1982-06-02,0.25,0.2522321343421936,0.25,0.25,0.1980849504470825,8226400,0.2623883940279484,0.2801339307427406,0.259794557140905,0.2765106053384817,37.44358858305092,-0.0089496658963379,-0.0088232593874594,-0.0001709690887382
1982-06-03,0.2455357164144516,0.2455357164144516,0.2410714328289032,0.2410714328289032,0.1910104602575302,9940000,0.260602680593729,0.2786607167124748,0.2580114024445239,0.2751208338675178,32.28606774165132,-0.0093581565870054,-0.0089384916339911,-0.0004609289861268
1982-06-04,0.2366071492433548,0.2366071492433548,0.234375,0.234375,0.1857046633958816,9419200,0.2580357156693935,0.2774107167124748,0.2557603164974264,0.273522958029576,29.053762684565413,-0.0101057418656231,-0.0091795835715623,-0.0009643677502847
1982-06-07,0.234375,0.2366071492433548,0.234375,0.234375,0.1857046633958816,9290400,0.2552455373108387,0.2762053593993187,0.2537236196881477,0.2719877439892005,29.053762684565413,-0.0105762916780373,-0.0094660013596181,-0.0011456711522235
1982-06-08,0.234375,0.234375,0.2321428507566452,0.2321428507566452,0.1839359998703003,7851200,0.2525669649243355,0.2750446450710296,0.2516683083613379,0.2704251991565513,27.97118965209621,-0.0110024917079966,-0.0097798517245444,-0.0012554014597049
1982-06-09,0.2299107164144516,0.2299107164144516,0.2276785671710968,0.2276785671710968,0.1803988069295883,8461600,0.2501116082072258,0.2736607164144516,0.2493835711051245,0.2687488606473177,25.8931539603572,-0.011567149775809,-0.0101433785193745,-0.0014541071793205
1982-06-10,0.2299107164144516,0.2321428507566452,0.2299107164144516,0.2299107164144516,0.1821673810482025,8601600,0.2481026791036129,0.2722321447730064,0.2475290135155366,0.2672257961675975,28.743658409990918,-0.0116996631397157,-0.0104602534138505,-0.0012674995779039
1982-06-11,0.2388392835855484,0.2410714328289032,0.2388392835855484,0.2388392835855484,0.1892418563365936,13658400,0.2464285716414451,0.2709821444749832,0.2467014201888711,0.2661125995957524,38.87216935179233,-0.0109579042842307,-0.0105649855874562,-0.0004189286944225
1982-06-14,0.2388392835855484,0.2410714328289032,0.2388392835855484,0.2388392835855484,0.1892418563365936,7498400,0.245312500745058,0.26941964417696,0.2459526452742689,0.2650430577914306,38.87216935179233,-0.0102518777816799,-0.010507180840675,0.0002312189871248
1982-06-15,0.2388392835855484,0.2410714328289032,0.2388392835855484,0.2388392835855484,0.1892418563365936,8803200,0.2444196432828903,0.2678571438789368,0.2452751822562955,0.2640154588029647,38.87216935179233,-0.0095818925984088,-0.0103265833308827,0.0007223900391689
1982-06-16,0.2388392835855484,0.2410714328289032,0.2388392835855484,0.2388392835855484,0.1892418563365936,10432800,0.243750000745058,0.2662946435809135,0.2446622395257482,0.2630281578140464,38.87216935179233,-0.0089477800747815,-0.0100549525437487,0.0010865231485359
1982-06-17,0.2366071492433548,0.2366071492433548,0.234375,0.234375,0.1857046633958816,7291200,0.242968750745058,0.2646875008940696,0.2436825024280579,0.2619045045664367,35.48044979880787,-0.008705124451131,-0.0097888109632021,0.0010645663221866
1982-06-18,0.234375,0.234375,0.2299107164144516,0.2299107164144516,0.1821673810482025,4967200,0.2418526798486709,0.2630803579092026,0.2423709037600954,0.2606498462075354,32.4328947890573,-0.0087719311351396,-0.0095889758494354,0.0007993404550666
1982-06-21,0.2299107164144516,0.2321428507566452,0.2299107164144516,0.2299107164144516,0.1821673810482025,7134400,0.240625000745058,0.2614285722374916,0.2411842192509865,0.2594443901372184,32.4328947890573,-0.0087243075270534,-0.009419320815741,0.0006786201347776
1982-06-22,0.2388392835855484,0.2433035671710968,0.2388392835855484,0.2388392835855484,0.1892418563365936,4390400,0.2397321432828903,0.2600000005960464,0.2409608920447543,0.2586363467430352,43.65807841142938,-0.0078753229027725,-0.009113557056762,0.0012230550359157
1982-06-23,0.2455357164144516,0.25,0.2455357164144516,0.2455357164144516,0.1945477426052093,13188000,0.2391741074621677,0.2591964289546012,0.241396589603773,0.2581225965340712,50.32387805366256,-0.0065862283657422,-0.0086109023123568,0.002010618977621
1982-06-24,0.2455357164144516,0.2477678507566452,0.2455357164144516,0.2455357164144516,0.1945477426052093,11037600,0.2387276783585548,0.2583482146263122,0.241790792157171,0.2576289933921253,50.32387805366256,-0.0055011972798553,-0.0079915641168215,0.002477352782141
1982-06-25,0.2388392835855484,0.2388392835855484,0.2366071492433548,0.2366071492433548,0.1874732226133346,6669600,0.2380580358207225,0.2572321435809135,0.2412971118796647,0.2568046073470755,42.54106529676388,-0.0053006603654746,-0.007455793409645,0.0021430828287058
1982-06-28,0.2366071492433548,0.2366071492433548,0.234375,0.234375,0.1857046633958816,6288800,0.2372767858207226,0.2558928576111793,0.2406378631292204,0.2559250149020922,40.8405512719508,-0.0052612013509371,-0.0070191065471582,0.0017467474499474
1982-06-29,0.2299107164144516,0.2299107164144516,0.2276785671710968,0.2276785671710968,0.1803988069295883,8954400,0.2363839283585548,0.2545535716414451,0.239403644466542,0.2548173110695041,36.16945523568701,-0.0057045178318709,-0.006758255076995,0.0010434058806527
1982-06-30,0.2276785671710968,0.2299107164144516,0.2276785671710968,0.2276785671710968,0.1803988069295883,16906400,0.2352678567171096,0.2534821429848671,0.2382869704384043,0.2537530466028999,36.16945523568701,-0.0059868368088775,-0.0066058846589703,0.0006094816720988
1982-07-01,0.2276785671710968,0.2276785671710968,0.2254464328289032,0.2254464328289032,0.1786301434040069,13932800,0.2344866067171097,0.252410714328289,0.2370640620946423,0.2526429833176452,34.63792610667652,-0.0063178628288852,-0.0065500518242824,0.0002233313387514
1982-07-02,0.2165178507566452,0.2165178507566452,0.2142857164144516,0.2142857164144516,0.1697870790958404,14526400,0.2334821425378322,0.2512053573131561,0.2348946958393861,0.2511387767724219,28.206721443951167,-0.0073955288225924,-0.0067207875450187,-0.000682942882945
1982-07-06,0.2075892835855484,0.2075892835855484,0.2053571492433548,0.2053571492433548,0.1627126038074493,21924000,0.23203125,0.2498214289546013,0.2320815961635736,0.2493434188301055,24.31695117627233,-0.0088678248732186,-0.007151713838558,-0.0017237051741573
1982-07-07,0.2053571492433548,0.2075892835855484,0.2053571492433548,0.2053571492433548,0.1627126038074493,7593600,0.2306919649243354,0.2483035719394684,0.2295364107426004,0.2476184670816055,24.31695117627233,-0.0099202753416783,-0.007706832471541,-0.0022204745319318
1982-07-08,0.1986607164144516,0.1986607164144516,0.1964285671710968,0.1964285671710968,0.1556382328271865,41081600,0.2291294649243354,0.2467857146263122,0.2263832827834095,0.2456110200262915,20.964077502426093,-0.0113440447874987,-0.0084355771029801,-0.0029149785257565
1982-07-09,0.203125,0.2053571492433548,0.203125,0.203125,0.1609440594911575,32104800,0.2277901791036129,0.2456250005960464,0.2241682082326087,0.2439449015938879,28.884002670369117,-0.0117960684320607,-0.009108881087461,-0.0026932159379234
1982-07-12,0.2075892835855484,0.2098214328289032,0.2075892835855484,0.2075892835855484,0.1644812226295471,15848000,0.2262276791036129,0.2445535722374916,0.2225892630281267,0.2425191910837569,33.656932409030446,-0.0116596646945421,-0.0096201542212458,-0.0020450925351392
1982-07-13,0.2209821492433548,0.2232142835855484,0.2209821492433548,0.2209821492433548,0.1750929206609726,28593600,0.2253348223865032,0.2437053579092025,0.2224362045724342,0.2416746012076628,45.47887768768195,-0.0103515452500568,-0.0097674661474082,-0.0005892477046494
1982-07-14,0.2232142835855484,0.2276785671710968,0.2232142835855484,0.2232142835855484,0.1768615096807479,17780000,0.2245535723865032,0.2427232149243355,0.2225103073355879,0.2409506671832661,47.16860632165343,-0.0090306370169652,-0.0096210574742755,0.0005856346925305
1982-07-15,0.2276785671710968,0.2299107164144516,0.2276785671710968,0.2276785671710968,0.1803988069295883,16447200,0.2239955365657806,0.2416517862677574,0.2230025225580173,0.240430192672985,50.47455916974164,-0.0075366989754741,-0.0092050720310069,0.0016639417730746
1982-07-16,0.2366071492433548,0.2388392835855484,0.2366071492433548,0.2366071492433548,0.1874732226133346,19252800,0.2241071440279483,0.2408482152223587,0.2242982012899542,0.2402802694012348,56.35672571823144,-0.0055680948292201,-0.0084784972016891,0.002906299317271
1982-07-19,0.2388392835855484,0.2410714328289032,0.2388392835855484,0.2388392835855484,0.1892418563365936,20944000,0.2245535723865032,0.2399107149243354,0.225683066270487,0.2402237601535608,57.70904420550027,-0.0037842250824447,-0.0075404026055651,0.003752378384496
1982-07-20,0.2544642984867096,0.2566964328289032,0.2544642984867096,0.2544642984867096,0.2016221433877945,12426400,0.2257812514901161,0.2391964295506477,0.2284241360053653,0.2407822126372137,65.71705389425114,-0.0010970413276711,-0.0062524338964506,0.0051518748364578
1982-07-21,0.2544642984867096,0.2566964328289032,0.2544642984867096,0.2544642984867096,0.2016221433877945,17925600,0.2265625022351741,0.2385714295506477,0.230904151479779,0.2413187650234684,65.71705389425114,0.0010208039654155,-0.0047984377579135,0.0058159845541484
1982-07-22,0.2566964328289032,0.2589285671710968,0.2566964328289032,0.2566964328289032,0.2033907771110534,8803200,0.2271205380558967,0.23816964417696,0.2333605592273147,0.24192181081976,66.75987309379633,0.0028465133708815,-0.003270050713261,0.0061135481786101
1982-07-23,0.2544642984867096,0.2544642984867096,0.2522321343421936,0.2522321343421936,0.1998535394668579,4575200,0.2274553589522838,0.2378125008940696,0.2351578520953983,0.2423261372324045,62.65496043622524,0.0038883472039066,-0.00183892963223,0.0057244843241238
1982-07-26,0.2433035671710968,0.2433035671710968,0.2410714328289032,0.2410714328289032,0.1910104602575302,14212800,0.2276785731315612,0.2371875008940696,0.235721050260494,0.2422769331381496,53.75601687324446,0.0037699747620094,-0.0007176658864024,0.0044850549833105
1982-07-27,0.2410714328289032,0.2433035671710968,0.2410714328289032,0.2410714328289032,0.1910104602575302,8080800,0.2280133947730064,0.2367857155203819,0.2362306105051044,0.2422296586162184,53.75601687324446,0.0036342701450016,0.0001522424920211,0.0034796335136942
1982-07-28,0.2321428507566452,0.2321428507566452,0.2299107164144516,0.2299107164144516,0.1821673810482025,13378400,0.2281250022351741,0.2362500011920928,0.2356287158298041,0.2417465628436,46.153497187251226,0.0025962191197543,0.0006405944576058,0.0019534078623387
1982-07-29,0.2388392835855484,0.2410714328289032,0.2388392835855484,0.2388392835855484,0.1892418563365936,15467200,0.2286830380558967,0.2359821441769599,0.235934484187494,0.2416325518923039,52.00179942241504,0.0024655951094087,0.0010051840687767,0.0014583584446835
1982-07-30,0.2410714328289032,0.2433035671710968,0.2410714328289032,0.2410714328289032,0.1910104602575302,9654400,0.2294642880558967,0.235803572833538,0.2364237173914378,0.2416105472231509,53.36545957163372,0.0025132195981017,0.0013064110636831,0.0012049079796257
1982-08-02,0.2477678507566452,0.25,0.2477678507566452,0.2477678507566452,0.1963162869215011,23598400,0.2311383947730064,0.235714287161827,0.237504111045267,0.2418520101068174,57.28607859097141,0.0030560787376315,0.0016559926433758,0.0013983263187705
1982-08-03,0.234375,0.234375,0.2321428507566452,0.2321428507566452,0.1839359998703003,22467200,0.2324776798486709,0.2352678582072258,0.2369935148273031,0.2414712587597518,47.29477294196836,0.0022001298727317,0.0017644942044699,0.0004340062443764
1982-08-04,0.2321428507566452,0.2321428507566452,0.2299107164144516,0.2299107164144516,0.1821673810482025,20966400,0.2337053582072258,0.2347321438789367,0.2363189625975077,0.2410179041579754,46.05890588950411,0.0013263799612793,0.0016765696103057,-0.0003516983766568
1982-08-05,0.2232142835855484,0.2232142835855484,0.2209821492433548,0.2209821492433548,0.1750929206609726,17438400,0.2349330373108387,0.2340178582072258,0.234858313706636,0.2402321882789706,41.39883181302453,-8.554774893501649e-05,0.0013238667441455,-0.0014108114646407
1982-08-06,0.2209821492433548,0.2209821492433548,0.21875,0.21875,0.1733243316411972,24208800,0.2357142873108387,0.2333035722374916,0.2333241885917183,0.2393897495229326,40.30103603663513,-0.0013688472022886,0.0007850652561623,-0.0021552059519327
1982-08-09,0.2209821492433548,0.2232142835855484,0.2209821492433548,0.2209821492433548,0.1750929206609726,14028000,0.236383930593729,0.2327232152223587,0.2321487562728265,0.2386678828453021,41.958547069762,-0.0021806186611182,0.0001916889366568,-0.0023735052780218
1982-08-10,0.234375,0.2366071492433548,0.234375,0.234375,0.1857046633958816,28061600,0.2370535731315612,0.2324107152223587,0.2323607794849383,0.2384995344984275,50.78733356263536,-0.0017233960267808,-0.0001915498488545,-0.0015329551420458
1982-08-11,0.2366071492433548,0.2388392835855484,0.2366071492433548,0.2366071492433548,0.1874732226133346,17472000,0.2377232164144516,0.2322321438789367,0.2327651956524065,0.238425323311954,52.09523886528686,-0.0011674701368554,-0.0003869392703376,-0.0007815576859323
1982-08-12,0.2366071492433548,0.2366071492433548,0.234375,0.234375,0.1857046633958816,7655200,0.2380580380558967,0.2319196438789367,0.2329185103521773,0.2382664871036421,50.64571037941752,-0.0008966743492115,-0.0004890764379888,-0.0004085486706045
1982-08-13,0.234375,0.2366071492433548,0.234375,0.234375,0.1857046633958816,6490400,0.237946430593729,0.2317857152223587,0.23305722365197,0.2381138797662444,50.64571037941752,-0.0006742938962232,-0.0005262959963003,-0.0001488782332461
1982-08-16,0.2388392835855484,0.2410714328289032,0.2388392835855484,0.2388392835855484,0.1892418563365936,9604000,0.237946430593729,0.2318750008940696,0.2336078960265965,0.2381423269748445,53.63790401804558,-0.0001362547493513,-0.0004484507716951,0.0003113808984205
1982-08-17,0.2544642984867096,0.2589285671710968,0.2544642984867096,0.2544642984867096,0.2016221433877945,11933600,0.237946430593729,0.2322767868638038,0.2355942200704168,0.2387824042890353,62.261732293900415,0.0015332785885964,-5.225584859205645e-05,0.0015847796924125
1982-08-18,0.2544642984867096,0.2566964328289032,0.2544642984867096,0.2544642984867096,0.2016221433877945,31264800,0.237946430593729,0.2327232158184051,0.237391370395778,0.2393973805320814,62.261732293900415,0.0028238442683151,0.0005228244071701,0.0023003210230488
1982-08-19,0.2566964328289032,0.2589285671710968,0.2566964328289032,0.2566964328289032,0.2033907771110534,11905600,0.237946430593729,0.2333035731315612,0.2392299477703613,0.2400757747397999,63.38998453885559,0.0039808526627049,0.0012143006437572,0.0027659049463482
1982-08-20,0.2633928656578064,0.265625,0.2633928656578064,0.2633928656578064,0.208696573972702,13714400,0.2385044671595096,0.2339732161164283,0.2415311780453561,0.2409901704620747,66.61467291279723,0.005376163252493,0.0020465533371964,0.0033290107737569
1982-08-23,0.2745535671710968,0.2767857015132904,0.2745535671710968,0.2745535671710968,0.2175396978855133,17421600,0.2401785738766193,0.2346875017881393,0.2446761674859028,0.2423063820977226,71.17222483996808,0.0072984008637578,0.0030968118903304,0.004201034212536
1982-08-24,0.2879464328289032,0.2901785671710968,0.2879464328289032,0.2879464328289032,0.2281513512134552,38942400,0.2425223238766193,0.2356696447730064,0.2487971451376172,0.2440961880087493,75.4952940468967,0.0097896315704853,0.0044352730928281,0.0053538448099905
1982-08-25,0.3080357015132904,0.3102678656578064,0.3080357015132904,0.3080357015132904,0.244068831205368,89269600,0.2464285731315612,0.2370535731315612,0.2544389124114908,0.2466036199108882,80.27386785391496,0.0132324504913712,0.0061946134488652,0.0070373614241484
1982-08-26,0.3169642984867096,0.3191964328289032,0.3169642984867096,0.3169642984867096,0.2511433959007263,52645600,0.2503348238766193,0.2386160734295845,0.2603937110853212,0.2493628622079792,81.9578620053916,0.0164912713361971,0.0082538569488329,0.0082369739998709
1982-08-27,0.3035714328289032,0.3035714328289032,0.3013392984867096,0.3013392984867096,0.2387631088495254,24662400,0.2533482171595096,0.2399553593993187,0.2642932908378343,0.251401153826753,70.59936371094825,0.0176101050882835,0.0101250250234624,0.0074846722985178
1982-08-30,0.3058035671710968,0.3080357015132904,0.3058035671710968,0.3058035671710968,0.2423003911972046,20109600,0.2562500029802322,0.2414732164144516,0.2682466504886213,0.253534581801041,71.80181219060356,0.0186421232781225,0.0118283691620981,0.0068133765545429
1982-08-31,0.3214285671710968,0.3236607015132904,0.3214285671710968,0.3214285671710968,0.2546806037425995,35140000,0.2607142888009548,0.2433035734295845,0.2733115949345713,0.2561970910312393,75.5681591353883,0.0204846774350832,0.0135595608978871,0.006924766943156
1982-09-01,0.3147321343421936,0.3147321343421936,0.3125,0.3125,0.2476062327623367,20641600,0.2648437529802322,0.2447767877578735,0.2770438239884217,0.2584050482457005,69.82859569674665,0.0209825800066876,0.0150440999799974,0.0059381563284409
1982-09-02,0.3258928656578064,0.328125,0.3258928656578064,0.3258928656578064,0.258217841386795,18855200,0.2700892888009548,0.2463839307427406,0.2816961136712202,0.261051629320685,73.1258414551695,0.0222019336408273,0.0164756067680323,0.0057260271521396
1982-09-03,0.328125,0.3303571343421936,0.328125,0.328125,0.2599865198135376,26135200,0.2755580388009548,0.2480357164144516,0.2861179123691992,0.263681957582619,73.64283601421613,0.0230823161946921,0.01779689314953,0.0052851455259908
1982-09-07,0.3125,0.3125,0.3102678656578064,0.3102678656578064,0.2458375990390777,20344800,0.2800223246216774,0.2495089307427406,0.2884179079204951,0.2655088559385087,63.17261038859401,0.0220845275221925,0.0186543686316156,0.0034299019283424
1982-09-08,0.3214285671710968,0.3236607015132904,0.3214285671710968,0.3214285671710968,0.2546806037425995,18082400,0.2843750029802322,0.2512500020861625,0.2915617802300762,0.2677017857907671,66.38901844882415,0.0219414211043748,0.0193117315405619,0.0026294516357851
1982-09-09,0.3169642984867096,0.3169642984867096,0.3147321343421936,0.3147321343421936,0.2493747174739837,15898400,0.2882812522351742,0.2529910734295845,0.2937684806217064,0.2695461131849406,62.84259165494182,0.0210450676327888,0.0196583546982558,0.0013864926307757
1982-09-10,0.3236607015132904,0.3258928656578064,0.3236607015132904,0.3236607015132904,0.2564491927623749,14016800,0.2927455373108387,0.2549107161164283,0.2966153588018573,0.2716682539036995,65.48967003113717,0.0208152169364168,0.0198896863488912,0.0009253266025416
1982-09-13,0.3258928656578064,0.328125,0.3258928656578064,0.3258928656578064,0.258217841386795,14722400,0.297321430593729,0.2569196447730064,0.2994036927881381,0.2737947092666056,66.13912435244004,0.020575988408777,0.0200269089858674,0.0005488905479046
1982-09-14,0.3370535671710968,0.3392857015132904,0.3370535671710968,0.3370535671710968,0.2670608460903168,25373600,0.3022321447730064,0.2593750017881393,0.3029893951103247,0.276275448792272,69.25463474848402,0.0210443868236947,0.0202303695765767,0.0008138423628373
1982-09-15,0.3370535671710968,0.3370535671710968,0.3348214328289032,0.3348214328289032,0.2652923166751861,17936800,0.3062500014901161,0.2619642874598503,0.3060210177501893,0.278571369734885,67.90886424156722,0.0209934815679288,0.0203829595888664,0.0006103600491586
1982-09-16,0.328125,0.328125,0.3236607015132904,0.3236607015132904,0.2564491927623749,20092800,0.3097098216414451,0.264330358505249,0.3077009876323894,0.2803395788242342,61.47626300059056,0.0198240418287706,0.0202711460498256,-0.000447254156163
1982-09-17,0.3191964328289032,0.3191964328289032,0.3169642984867096,0.3169642984867096,0.2511433959007263,13512800,0.3127232149243354,0.2667410731315612,0.3085832077137532,0.2817758423404097,57.93056654457779,0.0181477131098879,0.0198464316960753,-0.0016988574150013
1982-09-20,0.3191964328289032,0.3214285671710968,0.3191964328289032,0.3191964328289032,0.2529119253158569,9783200,0.3155133932828903,0.2690625017881393,0.3095939910580532,0.2832433164772133,58.78391086559347,0.0168056006068939,0.0192382397691977,-0.0024327677075105
1982-09-21,0.3258928656578064,0.328125,0.3258928656578064,0.3258928656578064,0.258217841386795,9167200,0.3180803582072258,0.2714285734295845,0.3111462648294583,0.2849158478176287,61.3188354904504,0.0160967595198807,0.0186099199146649,-0.002513279418131
1982-09-22,0.3348214328289032,0.3370535671710968,0.3348214328289032,0.3348214328289032,0.2652923166751861,25844000,0.3204241082072258,0.2737053591012954,0.3134010427341673,0.2868729295827767,64.45766125100786,0.016070211211569,0.0181019561326839,-0.0020318551279238
1982-09-23,0.3348214328289032,0.3370535671710968,0.3348214328289032,0.3348214328289032,0.2652923166751861,34955200,0.3217633947730064,0.2759375020861626,0.3154410798860469,0.2887532630434092,64.45766125100786,0.0158662749448111,0.01765479948644,-0.0017886265849756
1982-09-24,0.3258928656578064,0.3258928656578064,0.3236607015132904,0.3236607015132904,0.2564491927623749,44548000,0.3220982149243355,0.2778571447730064,0.3162239009934035,0.2901221821990908,57.67310774593832,0.0146353688195267,0.0170508944561404,-0.0024156201211984
1982-09-27,0.3236607015132904,0.328125,0.3236607015132904,0.3236607015132904,0.2564491927623749,9536800,0.3232142850756645,0.2795982158184051,0.3169321677095832,0.291437418250628,57.67310774593832,0.0135041988487822,0.0163415378375227,-0.0028374264744708
1982-09-28,0.328125,0.3325892984867096,0.328125,0.328125,0.2599865198135376,21380800,0.3243303567171097,0.2813839301466941,0.317998151737242,0.2928761469466818,59.6436620873887,0.0128201869407424,0.0156372514571048,-0.0028171455216715
1982-09-29,0.328125,0.3303571343421936,0.328125,0.328125,0.2599865198135376,16391200,0.3246651783585548,0.28285714417696,0.3189626134765523,0.2942584549095571,59.6436620873887,0.0121381811787084,0.0149374224004418,-0.0027993162266519
